datetimes,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5,actual_current_0,actual_current_1,actual_current_2,actual_current_3,actual_current_4,actual_current_5,actual_TCP_force_0,actual_TCP_force_1,actual_TCP_force_2,actual_TCP_force_3,actual_TCP_force_4,actual_TCP_force_5,tcp_force_scalar,joint_temperatures_0,joint_temperatures_1,joint_temperatures_2,joint_temperatures_3,joint_temperatures_4,joint_temperatures_5,robot_mode,safety_mode,actual_robot_voltage,actual_robot_current,actual_joint_voltage_0,actual_joint_voltage_1,actual_joint_voltage_2,actual_joint_voltage_3,actual_joint_voltage_4,actual_joint_voltage_5
090320-16:51:48.139,-0.844077412282,-2.00628151516,-1.51935005188,-1.22047503412,1.58564424515,-0.872315708791,-0.259320408106,-0.481143921614,0.723273277283,-0.234777286649,-0.00976021774113,-0.255877494812,-0.65293687582,2.90682125092,3.50901722908,-0.0930023044348,-0.200993150473,-0.228422194719,0.952766978022,-1.47625832262,1.05320494408,-0.0496874906065,-0.0264629404165,-0.0335174899075,2.04849803606,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.842716217,1.31257903576,47.5849304199,47.699596405,47.6422653198,47.55626297,47.5132637024,47.5705947876
090320-16:51:48.147,-0.846123520528,-2.01005806545,-1.51365470886,-1.22249443949,1.58551359177,-0.874276463185,-0.254547536373,-0.482467889786,0.726445615292,-0.237156778574,-0.00821338966489,-0.26900434494,-0.908118844032,2.90227103233,3.47802734375,-0.0499647632241,-0.175288006663,-0.100786469877,-0.75512083125,0.198255594847,0.478739445809,0.0224002089495,0.00175214644639,-0.0492089755418,0.915807953476,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8239135742,1.35510230064,47.5849304199,47.6709289551,47.6565971375,47.5275993347,47.5132637024,47.6279296875
090320-16:51:48.156,-0.848172489797,-2.01393427471,-1.50794696808,-1.22441466272,1.58542919159,-0.876243416463,-0.258751511574,-0.48212197423,0.727037847042,-0.259121567011,-0.00997284147888,-0.250166267157,-0.582012057304,2.806599617,3.64296770096,0.0979736596346,-0.136699602008,-0.396445870399,-0.249711850522,-1.09748517,0.174796055426,-0.0595744196268,0.00538085168348,-0.0461281027339,1.13902737792,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8086853027,1.36629199982,47.5419311523,47.6565971375,47.6565971375,47.55626297,47.55626297,47.5705947876
090320-16:51:48.163,-0.85018378893,-2.01778473477,-1.50205993652,-1.22646220148,1.58540582657,-0.878392521535,-0.255192399025,-0.481600761414,0.727284193039,-0.244608327746,-0.00714127859101,-0.266042739153,-0.652168154716,2.76894807816,3.72518467903,-0.0103318728507,-0.161270916462,-0.107608646154,-1.75395358643,1.52913386038,0.061782708067,0.0640474143132,0.0560269208259,-0.0556967441336,2.32775012605,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.831073761,1.33719968796,47.6422653198,47.7139282227,47.6709289551,47.55626297,47.5419311523,47.55626297
090320-16:51:48.172,-0.852191273366,-2.02169432263,-1.49613666534,-1.2283051771,1.58537006378,-0.880488697683,-0.248620554805,-0.487164855003,0.731208145618,-0.255651146173,-0.00804891437292,-0.261711508036,-1.04718875885,3.08842730522,3.77171182632,0.13377186656,-0.135106757283,-0.218042463064,1.70933455081,-1.32402063064,0.89516393059,-0.0487700304542,-0.081933487889,-0.0453872692154,2.34012258217,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8463020325,1.35733807087,47.5419311523,47.6852607727,47.6422653198,47.5419311523,47.5849304199,47.5849304199
090320-16:51:48.180,-0.85418063799,-2.02550043682,-1.49021148682,-1.23030312479,1.58529758453,-0.882513348256,-0.250311225653,-0.487702846527,0.73669230938,-0.241535261273,-0.00837308075279,-0.241848960519,-0.913355588913,2.8933391571,3.43074989319,-0.177407175303,-0.155188053846,-0.355680972338,-0.850577516035,0.952326302501,0.590481915772,0.0278711382939,0.0337731980979,-0.0378685644082,1.40679649917,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8454017639,1.38867163658,47.5849304199,47.7425918579,47.7569236755,47.5849304199,47.55626297,47.5992660522
090320-16:51:48.188,-0.856128040944,-2.02933992962,-1.48441982269,-1.23229058207,1.58523893356,-0.884569470082,-0.240572527051,-0.467602044344,0.7119114995,-0.251129090786,-0.00703980494291,-0.259261697531,-0.578711807728,3.29590940475,2.85846614838,0.0996482223272,-0.11157181859,-0.0364438816905,2.70141793999,-0.705027443723,0.560334670522,-0.0256676177278,-0.115321245811,-0.0354908447774,2.84757748374,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8319702148,1.17383003235,47.5992660522,47.7569236755,47.7282600403,47.5849304199,47.5992660522,47.6135978699
090320-16:51:48.195,-0.858014885579,-2.03291573147,-1.47884654999,-1.23424513758,1.58508014679,-0.886490646993,-0.230344489217,-0.449181050062,0.686333358288,-0.240292951465,-0.0124863442034,-0.221179395914,-0.469763785601,3.22974324226,2.64226770401,-0.00649202708155,-0.0386695899069,-0.262477457523,-2.53964021232,1.95320725993,1.78097898838,-0.298527780585,0.0580924664308,-0.0166469514344,3.66560733922,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8382415771,1.14472699165,47.6135978699,47.7139282227,47.6709289551,47.5705947876,47.6135978699,47.6279296875
090320-16:51:48.204,-0.859817806874,-2.03648533444,-1.47349834442,-1.23623021067,1.58513212204,-0.888371769582,-0.220270782709,-0.432877242565,0.661905407906,-0.227851107717,-0.00345384865068,-0.223146289587,-0.458176255226,3.33109331131,2.79063916206,0.0129137523472,-0.126238882542,-0.0602809339762,-1.44384056114,5.75773219774,1.98879676314,-0.246813788188,-0.0721298779593,-0.0538782512053,6.2603089534,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8821258545,1.15816318989,47.5992660522,47.7569236755,47.7569236755,47.6279296875,47.6279296875,47.6279296875
090320-16:51:48.211,-0.861549202596,-2.03987230877,-1.46832084656,-1.23799975336,1.58509492874,-0.890022102986,-0.21037735045,-0.414542496204,0.633355677128,-0.23088863492,-0.00733228819445,-0.196542903781,-0.425050407648,3.32722806931,3.04763746262,0.153035610914,-0.0709597319365,-0.367076277733,-1.890446692,5.87297069541,2.10761220156,-0.329879818591,-0.0499615672564,-0.0570150727098,6.51978547781,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8579406738,1.16039907932,47.6422653198,47.7425918579,47.6852607727,47.6279296875,47.6135978699,47.6709289551
090320-16:51:48.220,-0.863148514424,-2.04311384777,-1.46323871613,-1.23977549494,1.58501195908,-0.891708199178,-0.198284909129,-0.395761460066,0.608472108841,-0.204818531871,-0.00472805229947,-0.212502136827,-0.433649539948,3.44694662094,2.99596595764,0.0519703328609,-0.0674861073494,-0.0362617857754,-1.99974668832,4.60389434186,2.73390451624,-0.29217349452,-0.0396843193045,-0.0702962889172,5.71568577096,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8821258545,1.13130140305,47.5992660522,47.7712593079,47.7425918579,47.6135978699,47.6279296875,47.6279296875
090320-16:51:48.227,-0.864711109792,-2.04627766232,-1.45852279663,-1.2412880224,1.58496427536,-0.893235508596,-0.186277791858,-0.381374329329,0.581402778625,-0.203778356314,-0.00569273997098,-0.179028913379,-0.507497787476,3.6223526001,2.69056963921,0.0205446239561,-0.0497181341052,-0.264505267143,0.502420967867,2.71583236719,2.95603248043,-0.429179966821,-0.148461760113,-0.0673923408709,4.04552843284,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8579406738,1.09325516224,47.6422653198,47.7999229431,47.7569236755,47.5849304199,47.6279296875,47.6565971375
090320-16:51:48.236,-0.866167370473,-2.04921927075,-1.45397472382,-1.2430370611,1.58497714996,-0.89470130602,-0.177460715175,-0.357693195343,0.556002795696,-0.192299649119,-0.00369240366854,-0.189494043589,-0.581792831421,3.32388114929,2.6794500351,0.0619220361114,-0.0723069906235,-0.0606118664145,-2.78221725145,6.0735392806,2.94515394825,-0.334880330676,-0.049995816021,-0.0888867384483,7.30085912795,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8597335815,1.08654224873,47.6422653198,47.7855911255,47.7712593079,47.5419311523,47.6279296875,47.6279296875
090320-16:51:48.243,-0.867529694234,-2.0520097218,-1.44980144501,-1.24453576029,1.58490467072,-0.895990196859,-0.171777009964,-0.345210850239,0.527598202229,-0.185221076012,-0.00534118758515,-0.156581744552,-0.4026927948,3.74050951004,2.84582185745,-0.00331864319742,-0.0563013292849,-0.304923087358,-1.57204333465,6.656112047,2.61119609565,-0.462846755017,-0.12090676917,-0.0909008818237,7.32075767105,31.25,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8713760376,1.05297291279,47.6565971375,47.7569236755,47.7569236755,47.5849304199,47.6565971375,47.6565971375
090320-16:51:48.251,-0.868876759206,-2.05471434216,-1.44575786591,-1.24613221109,1.58489274979,-0.897239033376,-0.159150421619,-0.32255205512,0.500426352024,-0.185885772109,-0.00421457458287,-0.161333888769,-0.237278610468,3.56022906303,2.82427930832,0.269049704075,-0.0652109161019,-0.263734430075,-3.16125986083,8.91401036346,2.59150952869,-0.493423951142,-0.0903416614792,-0.104035674534,9.80658280467,31.3125,32.6875,32.0,36.0,38.9375,40.5,7,1,47.9036140442,1.12458860874,47.6565971375,47.8142547607,47.8142547607,47.6565971375,47.6135978699,47.6709289551
090320-16:51:48.260,-0.870091263448,-2.05718102078,-1.44187068939,-1.2473796171,1.58486890793,-0.898543659841,-0.145912975073,-0.306804209948,0.471370667219,-0.155277118087,-0.00464919116348,-0.162314802408,-0.648993849754,3.61037349701,2.95718502998,0.020915992558,-0.0509668402374,-0.0324798859656,-2.29788738702,8.80107712791,2.61443638633,-0.513434096047,-0.109490001817,-0.115851052976,9.46438179033,31.3125,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8874969482,1.09549629688,47.6709289551,47.8142547607,47.699596405,47.6279296875,47.6279296875,47.6422653198
090320-16:51:48.268,-0.871237103139,-2.05953755001,-1.43818759918,-1.24874337137,1.5848698616,-0.899690453206,-0.138359904289,-0.28622418642,0.44443333149,-0.167281374335,-0.00294496351853,-0.131301954389,-0.620179831982,3.52483558655,2.82683467865,0.263812601566,-0.0898209661245,-0.25060492754,-2.24150730126,9.09264478034,2.72987965197,-0.534276186337,-0.112635313232,-0.104701872436,9.75462900357,31.3125,32.6875,32.0,36.0,38.9375,40.5,7,1,47.866897583,1.08654224873,47.6422653198,47.7712593079,47.7712593079,47.5992660522,47.6279296875,47.6279296875
090320-16:51:48.276,-0.872285191213,-2.06177725414,-1.434674263,-1.24992926539,1.58478498459,-0.900758568441,-0.126940429211,-0.266740828753,0.412427306175,-0.137927144766,-0.00506040174514,-0.134148091078,-0.617527246475,3.43439722061,2.88420057297,0.0784291923046,-0.0486604496837,-0.206504181027,-2.2345764443,9.37563244677,2.73162970014,-0.520298765132,-0.0707510037316,-0.0887394480689,10.0178648664,31.3125,32.6875,32.0,36.0,38.9375,40.5,7,1,47.86510849,1.0910192728,47.6422653198,47.7425918579,47.7425918579,47.5705947876,47.6279296875,47.6422653198
090320-16:51:48.284,-0.87331086794,-2.06379093746,-1.43148136139,-1.2508867544,1.58476114273,-0.901807133351,-0.119108259678,-0.248007550836,0.389653235674,-0.128240674734,-0.00371364550665,-0.126705154777,-0.616619944572,3.48246026039,2.60941267014,-0.0716231614351,-0.0508619621396,-0.081915833056,-0.746508274063,8.61779082173,2.5351538853,-0.521326111259,-0.100086062281,-0.0629873693236,9.01391138588,31.3125,32.6875,32.0,36.0,38.9375,40.5,7,1,47.892868042,1.0910192728,47.6852607727,47.8572540283,47.7999229431,47.6565971375,47.6709289551,47.7425918579
090320-16:51:48.292,-0.874217335378,-2.0656982861,-1.42849636078,-1.25202305735,1.5847492218,-0.9026816527,-0.11189353466,-0.229522749782,0.357657551765,-0.143428996205,-0.00365554401651,-0.102075010538,-0.385421872139,3.45839715004,2.70090007782,0.227047502995,-0.0808019340038,-0.287864357233,-0.974035212014,9.03991035893,2.72952364901,-0.478414762029,-0.0630653392691,-0.043442438265,9.49310398354,31.3125,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8883934021,1.10444486141,47.6565971375,47.8285903931,47.7855911255,47.6565971375,47.7139282227,47.699596405
090320-16:51:48.300,-0.875049416219,-2.06742729763,-1.42577266693,-1.25304253519,1.58476114273,-0.903469864522,-0.0990688428283,-0.208577424288,0.332943409681,-0.118739329278,-0.00396970612928,-0.0975254774094,-0.56763780117,3.2896592617,2.33186340332,0.182457149029,-0.0571421608329,-0.322337329388,-0.310375575986,8.42259995291,2.30200053799,-0.434636616924,-0.045902423249,-0.0286552764465,8.73703207284,31.3125,32.6875,32.0,36.0,38.9375,40.5,7,1,47.9242134094,1.09549629688,47.6565971375,47.7999229431,47.7999229431,47.7425918579,47.699596405,47.6565971375
090320-16:51:48.308,-0.875847641622,-2.06900133709,-1.42331600189,-1.25394804895,1.58476114273,-0.904288593923,-0.0902830138803,-0.191520184278,0.300581276417,-0.100560799241,-0.00393257476389,-0.105088487267,-0.508467078209,3.43559670448,2.66827392578,0.0552707388997,-0.080243691802,-0.120009765029,-1.48410046741,9.14312220183,1.34502196516,-0.362367584122,0.00706206843367,-0.0111747915198,9.3599317242,31.3125,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8767471313,1.02388060093,47.6565971375,47.7855911255,47.7855911255,47.6565971375,47.6565971375,47.6565971375
090320-16:51:48.316,-0.876451794301,-2.07040609936,-1.42106246948,-1.25458176554,1.58471345901,-0.905112091695,-0.0786043480039,-0.175061523914,0.272655487061,-0.0949305146933,-0.00345131545328,-0.0957425162196,-0.776632726192,3.56569385529,2.58423566818,0.0384761095047,-0.0681865662336,0.0391812250018,0.879655069352,6.39686099265,1.49694014221,-0.400656386397,-0.0359413669426,0.0014971377768,6.62830697763,31.3125,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8731689453,0.990311264992,47.6709289551,47.8715858459,47.7855911255,47.699596405,47.6422653198,47.6852607727
090320-16:51:48.324,-0.877069775258,-2.07181419949,-1.41903495789,-1.25542481363,1.58465385437,-0.905737702047,-0.0688556879759,-0.15854716301,0.245099171996,-0.100950166583,-0.00306479400024,-0.0744953975081,-0.83138859272,3.72878885269,2.36981582642,0.255120158195,-0.0875613167882,-0.0331788547337,0.514292073372,6.69241300826,0.872287310009,-0.350859561131,-0.0107132017383,0.0178439006749,6.76858725001,31.3125,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8955574036,1.0104496479,47.6852607727,47.8572540283,47.8142547607,47.699596405,47.6709289551,47.7282600403
090320-16:51:48.332,-0.877582375203,-2.07302727322,-1.41728687286,-1.25615818918,1.58461809158,-0.90623218218,-0.0636570602655,-0.139452919364,0.211991965771,-0.0774085372686,-0.00301622389816,-0.0562946237624,-0.619567990303,3.82598352432,2.54912996292,0.226308628917,-0.0554518848658,-0.149152845144,0.771863093358,6.81976240744,0.212240994025,-0.309156179932,0.013316677992,0.0326665109398,6.86658417034,31.3125,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8767471313,1.04626011848,47.7569236755,47.8285903931,47.8142547607,47.6709289551,47.6709289551,47.7139282227
090320-16:51:48.340,-0.878020588552,-2.07404865841,-1.41580104828,-1.25670178354,1.5845823288,-0.906589810048,-0.0547047890723,-0.120811112225,0.182698130608,-0.0583520121872,-0.0021238012705,-0.0496502295136,-0.622809350491,3.82673597336,2.58569288254,0.13366727531,-0.0678292065859,-0.192038208246,0.562182417434,6.22780231455,-0.482701688634,-0.309695839279,0.0251414592109,0.0465689100027,6.27172796443,31.3125,32.6875,32.0,36.0,38.9375,40.5,7,1,47.9071998596,1.06639862061,47.6565971375,47.8285903931,47.7569236755,47.6135978699,47.6852607727,47.6852607727
090320-16:51:48.348,-0.878423992787,-2.07498707394,-1.41449642181,-1.25707991541,1.58463048935,-0.906996552144,-0.0463309511542,-0.102982513607,0.152144476771,-0.0463554896414,-0.00185969541781,-0.0463226512074,-0.62862354517,4.209628582,2.60388875008,0.0452462732792,-0.053936123848,-0.198347359896,1.08624332973,6.43192313398,-0.938053093015,-0.274363822756,0.0287011269226,0.0476694070051,6.59010647699,31.3125,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8848075867,1.05073714256,47.6279296875,47.7712593079,47.7712593079,47.6709289551,47.6709289551,47.5992660522
090320-16:51:48.356,-0.878754917775,-2.07574524502,-1.4133939743,-1.25738890589,1.58461904526,-0.907317940389,-0.0378917939961,-0.0840353742242,0.124106489122,-0.0392321646214,-0.00110288779251,-0.0430771932006,-0.557775020599,4.24597787857,2.48111891747,0.00959248095751,-0.0633297786117,-0.128551676869,1.61050347793,5.7319459804,-0.838291178317,-0.29975507842,0.00611800331198,0.0496264121283,6.01262490717,31.3125,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8660011292,1.0104496479,47.6279296875,47.7712593079,47.8142547607,47.5992660522,47.6565971375,47.6709289551
090320-16:51:48.364,-0.878989998494,-2.07632221798,-1.41253185272,-1.25766308725,1.58460712433,-0.907626930867,-0.0292718131095,-0.0649807527661,0.0963366702199,-0.0346015878022,-0.00107581529301,-0.0353171974421,-0.527307271957,4.34819602966,2.44444799423,0.0459291227162,-0.0571333765984,-0.064394928515,1.18941826247,5.75715946186,-1.10230915223,-0.287305645692,0.0165225239952,0.0502867032456,5.98119439071,31.3125,32.6875,32.0,36.0,38.9375,40.5,7,1,47.9215278625,1.07087552547,47.6852607727,47.8572540283,47.8142547607,47.6852607727,47.699596405,47.699596405
090320-16:51:48.372,-0.879237476979,-2.07676853756,-1.41192340851,-1.25796111048,1.58461904526,-0.907861534749,-0.0214892048389,-0.0449596866965,0.0636638849974,-0.0299527645111,-0.00122869946063,-0.0242018550634,-0.482668220997,4.40591239929,2.41653156281,0.144945949316,-0.0658359900117,-0.0295816622674,1.46107530668,5.97124748755,-1.28361380492,-0.298788771189,-0.00147241436081,0.0543947554964,6.27998423641,31.3125,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8883934021,1.0104496479,47.6709289551,47.7712593079,47.7999229431,47.6279296875,47.699596405,47.6565971375
090320-16:51:48.379,-0.879353348409,-2.07699837307,-1.41157817841,-1.25819666803,1.58454704285,-0.907987896596,-0.0136366384104,-0.0247174818069,0.0345321819186,-0.0208690427244,-0.000821035820991,-0.0124563360587,-0.338462144136,4.43437051773,2.4109210968,0.229824349284,-0.0563685148954,-0.00139110186137,1.04694821675,6.3728310487,-1.58003864805,-0.295430119839,0.0357087536887,0.0599135217834,6.64872907202,31.3125,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8955574036,1.05073714256,47.6135978699,47.7855911255,47.7569236755,47.6422653198,47.7139282227,47.7282600403
090320-16:51:48.387,-0.879394833242,-2.07712044338,-1.41143512726,-1.25822337091,1.58454704285,-0.908075634633,-0.00142613565549,-0.00515238521621,0.00584937958047,-0.00205885618925,-0.000614758988377,0.00359912170097,0.00814769417048,4.90342998505,2.07533717155,0.38086271286,-0.0581108480692,0.0879994481802,0.786282268237,6.33810972206,-1.76871633927,-0.282992822213,0.0483700133005,0.0636673951779,6.62708323043,31.3125,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8874969482,1.0037368536,47.7712593079,47.8429222107,47.8142547607,47.6852607727,47.699596405,47.699596405
090320-16:51:48.395,-0.879441563283,-2.07699169735,-1.41158008575,-1.25821717203,1.58455896378,-0.908075634633,-0.0219446402043,0.0129734817892,-0.01971141994,0.011130082421,-0.00111835845746,-0.0172398984432,-0.616260945797,5.3022146225,1.8726913929,0.360801339149,-0.0596140995622,-0.085122436285,1.07187564337,6.47088996836,-1.56584181208,-0.307319682777,0.0217657631758,0.0678768332222,6.74338156698,31.3125,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8812255859,1.05073714256,47.6422653198,47.7569236755,47.7999229431,47.6852607727,47.6709289551,47.6565971375
090320-16:51:48.404,-0.879561726247,-2.07685532192,-1.41177845001,-1.25809176386,1.58466672897,-0.9082086722,-0.0238909646869,0.0229226946831,-0.0322550944984,0.0219325833023,-0.000525572046172,-0.021493865177,-1.28589141369,5.40407371521,1.84016799927,0.349474966526,-0.0730585381389,-0.121096596122,3.71743487673,9.0108151571,-1.74689769323,-0.216072001779,-0.0757572456542,0.0559013898203,9.9028159333,31.3125,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8794364929,1.07982945442,47.6852607727,47.8285903931,47.7569236755,47.7569236755,47.6852607727,47.6565971375
090320-16:51:48.412,-0.879708592092,-2.07662357906,-1.41213417053,-1.25796063364,1.58460712433,-0.908392731343,-0.0302213355899,0.0314757674932,-0.0472508557141,0.0192681439221,-0.000853416859172,-0.0288769416511,-1.61994218826,5.53239631653,1.71192026138,0.400295853615,-0.106059223413,-0.151439711452,2.12507095359,8.9761261476,-1.61566303876,-0.284125481449,-0.0153035543779,0.0520501012699,9.36467480643,31.3125,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8812255859,1.09773206711,47.6565971375,47.7712593079,47.7282600403,47.6565971375,47.6279296875,47.6279296875
090320-16:51:48.420,-0.87996560732,-2.07630600552,-1.41251277924,-1.25779040278,1.58460664749,-0.908625904714,-0.0402172096074,0.0431635640562,-0.0604138039052,0.0243699960411,-0.00185689877253,-0.0393750928342,-1.80506968498,5.48536872864,1.48090219498,0.383522510529,-0.123069509864,-0.19564165175,1.75229553646,10.1277561543,-0.626967930563,-0.326968274859,-0.0166427670411,0.0487081144804,10.297333303,31.3125,32.6875,32.0,36.0,38.9375,40.5,7,1,47.9000358582,1.18054282665,47.6565971375,47.7712593079,47.8142547607,47.6852607727,47.6709289551,47.6565971375
090320-16:51:48.428,-0.880366150533,-2.07584347347,-1.41302204132,-1.25755961359,1.58462953568,-0.908990208303,-0.0511003099382,0.0572243481874,-0.0717811286449,0.0292409677058,-0.00368382898159,-0.0481398180127,-1.92130386829,5.18645954132,1.23503828049,0.356905579567,-0.123258955777,-0.270450145006,3.02192913051,10.9064899361,0.556783394037,-0.356861737592,-0.0913858187671,0.0400930379634,11.3310893626,31.3125,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8624191284,1.12458860874,47.6852607727,47.7425918579,47.7712593079,47.6852607727,47.6135978699,47.6565971375
090320-16:51:48.436,-0.880827728902,-2.07528748135,-1.41365337372,-1.25734122217,1.58458089828,-0.909427944814,-0.0635972619057,0.0679146200418,-0.0856450349092,0.0334086529911,-0.00450815120712,-0.0576532147825,-1.89607310295,5.02729988098,0.936716794968,0.360894203186,-0.144433185458,-0.354770690203,2.28976819957,11.0778749195,1.31110223636,-0.424907317098,-0.0786431814026,0.0243055362971,11.387771521,31.3125,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8463020325,1.12906563282,47.6422653198,47.7425918579,47.7855911255,47.6279296875,47.6422653198,47.6135978699
090320-16:51:48.444,-0.881419960652,-2.07466997723,-1.41441822052,-1.25707657755,1.58452129364,-0.909950081502,-0.0743540525436,0.0788115337491,-0.104451417923,0.0351246036589,-0.00473093381152,-0.0694180950522,-1.90255427361,4.90311574936,0.846108198166,0.424504160881,-0.127227023244,-0.410866737366,1.52089252912,10.617845362,1.76199416017,-0.449932630174,-0.0648864451682,0.00726820881205,10.8699759722,31.3125,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8955574036,1.1223474741,47.6709289551,47.8142547607,47.7712593079,47.6852607727,47.6422653198,47.6422653198
090320-16:51:48.451,-0.882073227559,-2.07396902661,-1.41535282135,-1.25682242334,1.58449745178,-0.910730187093,-0.0874867737293,0.0900753811002,-0.124565303326,0.0379957966506,-0.00500283483416,-0.0929829999804,-1.82704031467,4.70210361481,1.06293487549,0.522470474243,-0.131393879652,-0.305366486311,1.13968540749,11.2092688088,2.06239117594,-0.477777669913,-0.0752706198962,-0.0015907590847,11.4542589206,31.3125,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8704795837,1.16039907932,47.6709289551,47.7282600403,47.7569236755,47.6565971375,47.6422653198,47.6565971375
090320-16:51:48.460,-0.882820908223,-2.07317413906,-1.41636753082,-1.25654395044,1.58449792862,-0.911533180867,-0.0975873023272,0.0996027961373,-0.138673424721,0.042662024498,-0.00381706492044,-0.113103985786,-1.89325666428,4.61136436462,0.958223998547,0.626972675323,-0.152879208326,-0.113801881671,1.02843039564,11.7535720553,2.26157118488,-0.456200780014,-0.0797498582157,-0.00823941811407,12.0132772116,31.3125,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8857040405,1.1962095499,47.5992660522,47.7999229431,47.7999229431,47.6279296875,47.6565971375,47.6422653198
090320-16:51:48.488,-0.885665718709,-2.07053770641,-1.42032909393,-1.25525696695,1.58438920975,-0.914303127919,-0.134906083345,0.122967995703,-0.188742086291,0.0700883567333,-0.00551281590015,-0.129056945443,-1.71148490906,4.89601182938,0.966462135315,0.744229674339,-0.173136264086,-0.283735752106,0.572068563256,11.1046551388,1.83484517213,-0.421760568497,-0.0783865145275,-0.0172076104528,11.2697508845,31.3125,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8785400391,1.24096870422,47.6279296875,47.7139282227,47.8142547607,47.6135978699,47.6135978699,47.6279296875
090320-16:51:48.492,-0.886834446584,-2.06953777889,-1.42189598083,-1.25458748758,1.58428144455,-0.915525738393,-0.148532569408,0.130736812949,-0.202878326178,0.0878794267774,-0.00621274812147,-0.149817407131,-1.56414222717,4.99650144577,0.909273743629,0.577417969704,-0.178590103984,-0.0983206629753,0.781936476874,10.0263031664,1.49793288219,-0.391745519349,-0.0817061932488,-0.0200313918734,10.1676930893,31.3125,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8642120361,1.18949139118,47.6279296875,47.7712593079,47.7569236755,47.6135978699,47.6135978699,47.6279296875
090320-16:51:48.500,-0.8880499045,-2.06849064449,-1.42359828949,-1.25387890757,1.58426952362,-0.916637245809,-0.160217806697,0.139107614756,-0.223483115435,0.0882895067334,-0.00578089384362,-0.140886217356,-1.69557189941,5.05257177353,1.11351776123,0.508349239826,-0.165844082832,-0.353957355022,1.62590188228,7.93548583268,1.65703630351,-0.343414356452,-0.0852825361865,-0.026563671357,8.26808693971,31.3125,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8857040405,1.29467642307,47.6279296875,47.7425918579,47.7569236755,47.5705947876,47.6279296875,47.6279296875
090320-16:51:48.507,-0.889384094869,-2.06739773373,-1.42539215088,-1.25323470057,1.58418560028,-0.917910877858,-0.169920831919,0.14680776,-0.234611928463,0.0790531858802,-0.00607987912372,-0.16399346292,-1.56768608093,5.25539302826,0.806564092636,0.627776265144,-0.17495110631,-0.339165270329,0.854954865427,7.13679086596,0.794473493835,-0.317166744866,-0.0870613606842,-0.0188738188674,7.2315917901,31.3125,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8095779419,1.23872756958,47.5705947876,47.7282600403,47.6852607727,47.5419311523,47.5849304199,47.55626297
090320-16:51:48.515,-0.890802208577,-2.06618132214,-1.4273443222,-1.25259764612,1.58408975601,-0.91942245165,-0.179694846272,0.154877915978,-0.25024881959,0.0801960006356,-0.00626495108008,-0.186423808336,-1.49790668488,5.35362100601,0.723985791206,0.742362737656,-0.189669698477,-0.0983646959066,0.910561730784,5.38482357306,0.190132120881,-0.268363574132,-0.0648918496855,-0.0283102398478,5.4645766352,31.3125,32.6875,32.0,36.0,38.9375,40.5,7,1,47.8077888489,1.2275377512,47.5705947876,47.7139282227,47.7569236755,47.5419311523,47.5705947876,47.5849304199
